patient_chart_events.event_recording_time (chartevents.storetime) -> clinical_measurement.measurement_time(measurement.measurement_time) -> None.None
patient_chart_events.event_recording_time (chartevents.storetime) -> clinical_measurement.measurement_date_time(measurement.measurement_datetime) -> None.None
patient_chart_events.patient_identifier (chartevents.subject_id) -> clinical_measurement.person_identifier(measurement.person_id) -> patient_information.person_identifier
patient_chart_events.patient_identifier (chartevents.subject_id) -> observation_records.person_identifier(observation.person_id) -> patient_information.person_identifier
patient_chart_events.event_value_text (chartevents.value) -> observation_records.value_as_text(observation.value_as_string) -> None.None
patient_chart_events.event_value_text (chartevents.value) -> clinical_measurement.value_as_concept_identifier(measurement.value_as_concept_id) -> None.None
patient_chart_events.event_value_number (chartevents.valuenum) -> observation_records.value_as_numeric(observation.value_as_number) -> None.None
patient_chart_events.event_value_number (chartevents.valuenum) -> clinical_measurement.value_as_numeric(measurement.value_as_number) -> None.None
patient_chart_events.unit_of_measurement (chartevents.valueuom) -> clinical_measurement.unit_concept_identifier(measurement.unit_concept_id) -> None.None
patient_chart_events.unit_of_measurement (chartevents.valueuom) -> clinical_measurement.unit_source_code(measurement.unit_source_value) -> None.None
patient_chart_events.unit_of_measurement (chartevents.valueuom) -> observation_records.unit_source_code(observation.unit_source_value) -> None.None
patient_chart_events.warning_flag (chartevents.warning) -> NA,NA 
patient_fluid_input_events.administered_amount (inputevents_cv.amount) -> drug_exposure_information.drug_quantity(drug_exposure.quantity) -> None.None
patient_fluid_input_events.amount_unit_of_measurement (inputevents_cv.amountuom) -> drug_exposure_information.dose_unit_value(drug_exposure.dose_unit_source_value) -> None.None
patient_fluid_input_events.caregiver_identifier (inputevents_cv.cgid) -> drug_exposure_information.provider_identifier(drug_exposure.provider_id) -> healthcare_provider.provider_identifier
patient_fluid_input_events.input_start_time (inputevents_cv.charttime) -> drug_exposure_information.drug_exposure_start_timestamp(drug_exposure.drug_exposure_start_datetime) -> None.None
patient_fluid_input_events.input_start_time (inputevents_cv.charttime) -> drug_exposure_information.drug_exposure_end_timestamp(drug_exposure.drug_exposure_end_datetime) -> None.None
patient_fluid_input_events.input_start_time (inputevents_cv.charttime) -> drug_exposure_information.drug_exposure_start_date(drug_exposure.drug_exposure_start_date) -> None.None
patient_fluid_input_events.input_start_time (inputevents_cv.charttime) -> drug_exposure_information.drug_exposure_end_date(drug_exposure.drug_exposure_end_date) -> None.None
patient_fluid_input_events.hospital_admission_identifier (inputevents_cv.hadm_id) -> drug_exposure_information.visit_occurrence_identifier(drug_exposure.visit_occurrence_id) -> visit_record.visit_occurrence_identifier
patient_fluid_input_events.intensive_care_unit_stay_identifier (inputevents_cv.icustay_id) -> NA,NA 
patient_fluid_input_events.charted_item_identifier (inputevents_cv.itemid) -> drug_exposure_information.drug_concept_identifier(drug_exposure.drug_concept_id) -> None.None
patient_fluid_input_events.linked_order_identifier (inputevents_cv.linkorderid) -> NA,NA 
patient_fluid_input_events.new_bottle_indicator (inputevents_cv.newbottle) -> NA,NA 
patient_fluid_input_events.order_identifier (inputevents_cv.orderid) -> NA,NA 
patient_fluid_input_events.original_administered_amount (inputevents_cv.originalamount) -> NA,NA 
patient_fluid_input_events.original_amount_unit_of_measurement (inputevents_cv.originalamountuom) -> NA,NA 
patient_fluid_input_events.original_administration_rate (inputevents_cv.originalrate) -> NA,NA 
patient_fluid_input_events.original_rate_unit_of_measurement (inputevents_cv.originalrateuom) -> NA,NA 
patient_fluid_input_events.original_administration_route (inputevents_cv.originalroute) -> NA,NA 
patient_fluid_input_events.original_administration_site (inputevents_cv.originalsite) -> NA,NA 
patient_fluid_input_events.administration_rate (inputevents_cv.rate) -> drug_exposure_information.drug_quantity(drug_exposure.quantity) -> None.None
patient_fluid_input_events.rate_unit_of_measurement (inputevents_cv.rateuom) -> drug_exposure_information.dose_unit_value(drug_exposure.dose_unit_source_value) -> None.None
patient_fluid_input_events.row_identifier (inputevents_cv.row_id) -> drug_exposure_information.drug_exposure_identifier(drug_exposure.drug_exposure_id) -> None.None
patient_fluid_input_events.event_stopped_indicator (inputevents_cv.stopped) -> drug_exposure_information.condition_stop_reason(drug_exposure.stop_reason) -> None.None
patient_fluid_input_events.event_recorded_time (inputevents_cv.storetime) -> NA,NA 
patient_fluid_input_events.patient_identifier (inputevents_cv.subject_id) -> drug_exposure_information.person_identifier(drug_exposure.person_id) -> patient_information.person_identifier
patient_fluid_input_metaVision.administered_item_amount (inputevents_mv.amount) -> drug_exposure_information.drug_quantity(drug_exposure.quantity) -> None.None
patient_fluid_input_metaVision.administered_item_amount_unit_of_measurement (inputevents_mv.amountuom) -> drug_exposure_information.dose_unit_value(drug_exposure.dose_unit_source_value) -> None.None
patient_fluid_input_metaVision.cancellation_reason (inputevents_mv.cancelreason) -> NA,NA 
patient_fluid_input_metaVision.caregiver_identifier (inputevents_mv.cgid) -> drug_exposure_information.provider_identifier(drug_exposure.provider_id) -> healthcare_provider.provider_identifier
patient_fluid_input_metaVision.order_canceled_by (inputevents_mv.comments_canceledby) -> NA,NA 
patient_fluid_input_metaVision.order_edit_or_cancel_date (inputevents_mv.comments_date) -> NA,NA 
patient_fluid_input_metaVision.order_edited_by (inputevents_mv.comments_editedby) -> NA,NA 
patient_fluid_input_metaVision.is_item_continued_in_next_department (inputevents_mv.continueinnextdept) -> NA,NA 
patient_fluid_input_metaVision.event_end_time (inputevents_mv.endtime) -> drug_exposure_information.drug_exposure_end_timestamp(drug_exposure.drug_exposure_end_datetime) -> None.None
patient_fluid_input_metaVision.event_end_time (inputevents_mv.endtime) -> drug_exposure_information.drug_exposure_end_date(drug_exposure.drug_exposure_end_date) -> None.None
patient_fluid_input_metaVision.hospital_stay_identifier (inputevents_mv.hadm_id) -> drug_exposure_information.visit_occurrence_identifier(drug_exposure.visit_occurrence_id) -> visit_record.visit_occurrence_identifier
patient_fluid_input_metaVision.intensive_care_unit_stay_identifier (inputevents_mv.icustay_id) -> NA,NA 
patient_fluid_input_metaVision.is_solution_bag_open (inputevents_mv.isopenbag) -> NA,NA 
patient_fluid_input_metaVision.charted_item_identifier (inputevents_mv.itemid) -> drug_exposure_information.drug_concept_identifier(drug_exposure.drug_concept_id) -> None.None
patient_fluid_input_metaVision.linked_orders_identifier (inputevents_mv.linkorderid) -> NA,NA 
patient_fluid_input_metaVision.administered_item_type (inputevents_mv.ordercategorydescription) -> NA,NA 
patient_fluid_input_metaVision.administered_item_group (inputevents_mv.ordercategoryname) -> NA,NA 
patient_fluid_input_metaVision.administered_item_role (inputevents_mv.ordercomponenttypedescription) -> NA,NA 
patient_fluid_input_metaVision.grouped_items_identifier (inputevents_mv.orderid) -> NA,NA 
patient_fluid_input_metaVision.original_charted_item_amount (inputevents_mv.originalamount) -> NA,NA 
patient_fluid_input_metaVision.original_item_administration_rate (inputevents_mv.originalrate) -> NA,NA 
patient_fluid_input_metaVision.patient_weight_for_dosed_drugs (inputevents_mv.patientweight) -> NA,NA 
patient_fluid_input_metaVision.administered_item_rate (inputevents_mv.rate) -> drug_exposure_information.drug_quantity(drug_exposure.quantity) -> None.None
patient_fluid_input_metaVision.administered_item_rate_unit_of_measurement (inputevents_mv.rateuom) -> drug_exposure_information.dose_unit_value(drug_exposure.dose_unit_source_value) -> None.None
patient_fluid_input_metaVision.row_identifier (inputevents_mv.row_id) -> drug_exposure_information.drug_exposure_identifier(drug_exposure.drug_exposure_id) -> None.None
patient_fluid_input_metaVision.administered_item_secondary_group (inputevents_mv.secondaryordercategoryname) -> NA,NA 
patient_fluid_input_metaVision.event_start_time (inputevents_mv.starttime) -> drug_exposure_information.drug_exposure_start_timestamp(drug_exposure.drug_exposure_start_datetime) -> None.None
patient_fluid_input_metaVision.event_start_time (inputevents_mv.starttime) -> drug_exposure_information.drug_exposure_start_date(drug_exposure.drug_exposure_start_date) -> None.None
patient_fluid_input_metaVision.current_order_status (inputevents_mv.statusdescription) -> drug_exposure_information.condition_stop_reason(drug_exposure.stop_reason) -> None.None
patient_fluid_input_metaVision.event_recording_time (inputevents_mv.storetime) -> NA,NA 
patient_fluid_input_metaVision.patient_identifier (inputevents_mv.subject_id) -> NA,NA 
patient_fluid_input_metaVision.total_item_amount_in_solution (inputevents_mv.totalamount) -> NA,NA 
patient_fluid_input_metaVision.total_item_amount_in_solution_unit_of_measurement (inputevents_mv.totalamountuom) -> NA,NA 
patient_hospital_stay_locational_history.current_care_unit (transfers.curr_careunit) -> healthcare_delivery_unit.unit_name(care_site.care_site_name) -> None.None
patient_hospital_stay_locational_history.current_care_unit (transfers.curr_careunit) -> visit_information_detail.discharge_location_code(visit_detail.discharged_to_source_value) -> None.None
patient_hospital_stay_locational_history.current_care_unit (transfers.curr_careunit) -> visit_information_detail.visit_source_code(visit_detail.visit_detail_source_value) -> None.None
patient_hospital_stay_locational_history.current_ward_identifier (transfers.curr_wardid) -> NA,NA 
patient_hospital_stay_locational_history.database_source (transfers.dbsource) -> NA,NA 
patient_hospital_stay_locational_history.event_type (transfers.eventtype) -> visit_information_detail.admission_source_code(visit_detail.admitted_from_source_value) -> None.None
patient_hospital_stay_locational_history.hospital_stay_identifier (transfers.hadm_id) -> visit_information_detail.visit_occurrence_identifier(visit_detail.visit_occurrence_id) -> visit_record.visit_occurrence_identifier
patient_hospital_stay_locational_history.intensive_care_unit_stay_identifier (transfers.icustay_id) -> visit_information_detail.visit_detail_identifier(visit_detail.visit_detail_id) -> None.None
patient_hospital_stay_locational_history.entry_time (transfers.intime) -> visit_information_detail.visit_start_timestamp(visit_detail.visit_detail_start_datetime) -> None.None
patient_hospital_stay_locational_history.length_of_stay (transfers.los) -> NA,NA 
patient_hospital_stay_locational_history.exit_time (transfers.outtime) -> visit_information_detail.visit_end_timestamp(visit_detail.visit_detail_end_datetime) -> None.None
patient_hospital_stay_locational_history.previous_care_unit (transfers.prev_careunit) -> visit_information_detail.admission_source_code(visit_detail.admitted_from_source_value) -> None.None
patient_hospital_stay_locational_history.previous_ward_identifier (transfers.prev_wardid) -> NA,NA 
patient_hospital_stay_locational_history.row_identifier (transfers.row_id) -> visit_information_detail.visit_detail_identifier(visit_detail.visit_detail_id) -> None.None
patient_hospital_stay_locational_history.patient_identifier (transfers.subject_id) -> visit_information_detail.person_identifier(visit_detail.person_id) -> patient_information.person_identifier
patient_output_events.caregiver_identifier (outputevents.cgid) -> clinical_measurement.provider_identifier(measurement.provider_id) -> healthcare_provider.provider_identifier
patient_output_events.event_occurrance_time (outputevents.charttime) -> clinical_measurement.measurement_date(measurement.measurement_date) -> None.None
patient_output_events.event_occurrance_time (outputevents.charttime) -> clinical_measurement.measurement_time(measurement.measurement_time) -> None.None
patient_output_events.event_occurrance_time (outputevents.charttime) -> clinical_measurement.measurement_date_time(measurement.measurement_datetime) -> None.None
patient_output_events.hospital_stay_id (outputevents.hadm_id) -> clinical_measurement.visit_occurrence_identifier(measurement.visit_occurrence_id) -> visit_record.visit_occurrence_identifier
patient_output_events.intensive_care_unit_stay_identifier (outputevents.icustay_id) -> NA,NA 
patient_output_events.error_flag (outputevents.iserror) -> NA,NA 
patient_output_events.charted_item_identifier (outputevents.itemid) -> clinical_measurement.measurement_concept_identifier(measurement.measurement_concept_id) -> None.None
patient_output_events.new_bottle_indicator (outputevents.newbottle) -> NA,NA 
patient_output_events.row_identifier (outputevents.row_id) -> clinical_measurement.measurement_identifier(measurement.measurement_id) -> None.None
patient_output_events.event_stopped_status (outputevents.stopped) -> NA,NA 
patient_output_events.event_recording_time (outputevents.storetime) -> NA,NA 
patient_output_events.patient_id (outputevents.subject_id) -> clinical_measurement.person_identifier(measurement.person_id) -> patient_information.person_identifier
patient_output_events.event_value_text (outputevents.value) -> clinical_measurement.value_as_concept_identifier(measurement.value_as_concept_id) -> None.None
patient_output_events.unit_of_measurement (outputevents.valueuom) -> clinical_measurement.unit_concept_identifier(measurement.unit_concept_id) -> None.None
patient_output_events.unit_of_measurement (outputevents.valueuom) -> clinical_measurement.unit_source_code(measurement.unit_source_value) -> None.None
patient_procedure_events.cancellation_reason (procedureevents_mv.cancelreason) -> NA,NA 
patient_procedure_events.caregiver_identifier (procedureevents_mv.cgid) -> procedure_record.provider_identifier(procedure_occurrence.provider_id) -> healthcare_provider.provider_identifier
patient_procedure_events.order_canceled_by (procedureevents_mv.comments_canceledby) -> NA,NA 
patient_procedure_events.order_edit_or_cancel_date (procedureevents_mv.comments_date) -> NA,NA 
patient_procedure_events.order_edited_by (procedureevents_mv.comments_editedby) -> NA,NA 
patient_procedure_events.is_item_continued_in_next_department (procedureevents_mv.continueinnextdept) -> NA,NA 
patient_procedure_events.event_end_time (procedureevents_mv.endtime) -> procedure_record.procedure_datetime(procedure_occurrence.procedure_datetime) -> None.None
patient_procedure_events.event_end_time (procedureevents_mv.endtime) -> procedure_record.procedure_date(procedure_occurrence.procedure_date) -> None.None
patient_procedure_events.hospital_stay_id (procedureevents_mv.hadm_id) -> procedure_record.visit_occurrence_identifier(procedure_occurrence.visit_occurrence_id) -> visit_record.visit_occurrence_identifier
patient_procedure_events.intensive_care_unit_stay_identifier (procedureevents_mv.icustay_id) -> NA,NA 
patient_procedure_events.is_solution_bag_open (procedureevents_mv.isopenbag) -> NA,NA 
patient_procedure_events.charted_item_identifier (procedureevents_mv.itemid) -> NA,NA 
patient_procedure_events.linked_order_identifier (procedureevents_mv.linkorderid) -> NA,NA 
patient_procedure_events.procedure_location (procedureevents_mv.location) -> NA,NA 
patient_procedure_events.procedure_location_category (procedureevents_mv.locationcategory) -> NA,NA 
patient_procedure_events.administered_item_type (procedureevents_mv.ordercategorydescription) -> NA,NA 
patient_procedure_events.administered_item_group (procedureevents_mv.ordercategoryname) -> NA,NA 
patient_procedure_events.order_identifier (procedureevents_mv.orderid) -> NA,NA 
patient_procedure_events.row_identifier (procedureevents_mv.row_id) -> procedure_record.procedure_record_identifier(procedure_occurrence.procedure_occurrence_id) -> None.None
patient_procedure_events.administered_item_secondary_group (procedureevents_mv.secondaryordercategoryname) -> NA,NA 
patient_procedure_events.event_start_time (procedureevents_mv.starttime) -> procedure_record.procedure_datetime(procedure_occurrence.procedure_datetime) -> None.None
patient_procedure_events.event_start_time (procedureevents_mv.starttime) -> procedure_record.procedure_date(procedure_occurrence.procedure_date) -> None.None
patient_procedure_events.current_order_status (procedureevents_mv.statusdescription) -> NA,NA 
patient_procedure_events.event_recording_time (procedureevents_mv.storetime) -> NA,NA 
patient_procedure_events.patient_id (procedureevents_mv.subject_id) -> procedure_record.person_identifier(procedure_occurrence.person_id) -> patient_information.person_identifier
patient_procedure_events.event_value_text (procedureevents_mv.value) -> NA,NA 
patient_procedure_events.unit_of_measurement (procedureevents_mv.valueuom) -> NA,NA 
procedure_codes.international_classification_of_diseases_ninth_revision_code (d_icd_procedures.icd9_code) -> medical_concept_information.concept_source_code(concept.concept_code) -> None.None
procedure_codes.detailed_description (d_icd_procedures.long_title) -> medical_concept_information.concept_name(concept.concept_name) -> None.None
procedure_codes.row_identifier (d_icd_procedures.row_id) -> medical_concept_information.concept_unique_identifier(concept.concept_id) -> None.None
procedure_codes.row_identifier (d_icd_procedures.row_id) -> concept_alternative_names.concept_unique_identifier(concept_synonym.concept_id) -> None.None
procedure_codes.short_description (d_icd_procedures.short_title) -> medical_concept_information.concept_name(concept.concept_name) -> None.None
procedure_codes.short_description (d_icd_procedures.short_title) -> concept_alternative_names.concept_alternative_name(concept_synonym.concept_synonym_name) -> None.None
