outpatient_claims.beneficiary_code (outpatientclaims.desynpuf_id) -> structured_measurement.person_identifier(measurement.person_id) -> person_information.person_identifier
outpatient_claims.beneficiary_code (outpatientclaims.desynpuf_id) -> death_event.deceased_person_identifier(death.person_id) -> person_information.person_identifier
outpatient_claims.beneficiary_code (outpatientclaims.desynpuf_id) -> physical_devices.person_identifier(device_exposure.person_id) -> person_information.person_identifier
outpatient_claims.beneficiary_code (outpatientclaims.desynpuf_id) -> procedure_record.person_identifier(procedure_occurrence.person_id) -> person_information.person_identifier
outpatient_claims.beneficiary_code (outpatientclaims.desynpuf_id) -> clinical_observation.person_identifier(observation.person_id) -> person_information.person_identifier
outpatient_claims.common_procedure_code (outpatientclaims.hcpcs_cd) -> clinical_observation.observation_source_value(observation.observation_source_value) -> None.None
outpatient_claims.common_procedure_code (outpatientclaims.hcpcs_cd) -> physical_devices.device_source_value(device_exposure.device_source_value) -> None.None
outpatient_claims.common_procedure_code (outpatientclaims.hcpcs_cd) -> procedure_record.procedure_source(procedure_occurrence.procedure_source_value) -> None.None
outpatient_claims.common_procedure_code (outpatientclaims.hcpcs_cd) -> drug_use.source_code(drug_exposure.drug_source_value) -> None.None
outpatient_claims.common_procedure_code (outpatientclaims.hcpcs_cd) -> structured_measurement.measurement_source_value(measurement.measurement_source_value) -> None.None
outpatient_claims.diagnosis_code (outpatientclaims.icd9_dgns_cd) -> condition_record.condition_source_value(condition_occurrence.condition_source_value) -> None.None
outpatient_claims.diagnosis_code (outpatientclaims.icd9_dgns_cd) -> death_event.condition_source_concept_identifier(death.cause_source_concept_id) -> None.None
outpatient_claims.diagnosis_code (outpatientclaims.icd9_dgns_cd) -> clinical_observation.observation_source_value(observation.observation_source_value) -> None.None
outpatient_claims.diagnosis_code (outpatientclaims.icd9_dgns_cd) -> structured_measurement.measurement_source_value(measurement.measurement_source_value) -> None.None
outpatient_claims.procedure_code (outpatientclaims.icd9_prcdr_cd) -> NA,NA
outpatient_claims.blood_deductible_liability_amount (outpatientclaims.nch_bene_blood_ddctbl_lblty_am) -> NA,NA
outpatient_claims.part_b_coinsurance_amount (outpatientclaims.nch_bene_ptb_coinsrnc_amt) -> NA,NA
outpatient_claims.part_b_deductible_amount (outpatientclaims.nch_bene_ptb_ddctbl_amt) -> NA,NA
outpatient_claims.primary_payer_claim_paid_amount (outpatientclaims.nch_prmry_pyr_clm_pd_amt) -> NA,NA
outpatient_claims.operating_physician_npi (outpatientclaims.op_physn_npi) -> healthcare_provider.national_provider_identifier(provider.npi) -> None.None
outpatient_claims.other_physician_npi (outpatientclaims.ot_physn_npi) -> healthcare_provider.national_provider_identifier(provider.npi) -> None.None
outpatient_claims.provider_identifier (outpatientclaims.prvdr_num) -> healthcare_provider.healthcare_institution_identifier(provider.care_site_id) -> healthcare_institution.healthcare_institution_identifier
outpatient_claims.provider_identifier (outpatientclaims.prvdr_num) -> healthcare_institution.healthcare_institution_source_value(care_site.care_site_source_value) -> None.None
outpatient_claims.provider_identifier (outpatientclaims.prvdr_num) -> medical_visit_record.healthcare_institution_identifier(visit_occurrence.care_site_id) -> healthcare_institution.healthcare_institution_identifier
outpatient_claims.claim_line_segment (outpatientclaims.segment) -> NA,NA
prescription_events.days_supply (prescriptiondrugevents.days_suply_num) -> drug_use.days_supply(drug_exposure.days_supply) -> None.None
prescription_events.beneficiary_code (prescriptiondrugevents.desynpuf_id) -> drug_use.person_identifier(drug_exposure.person_id) -> person_information.person_identifier
prescription_events.partd_event_num (prescriptiondrugevents.pde_id) -> NA,NA
prescription_events.product_service_id (prescriptiondrugevents.prod_srvc_id) -> drug_use.source_code(drug_exposure.drug_source_value) -> None.None
prescription_events.patient_pay_amount (prescriptiondrugevents.ptnt_pay_amt) -> NA,NA
prescription_events.quantity_dispensed (prescriptiondrugevents.qty_dspnsd_num) -> drug_use.quantity(drug_exposure.quantity) -> None.None
prescription_events.service_date (prescriptiondrugevents.srvc_dt) -> drug_use.start_date(drug_exposure.drug_exposure_start_date) -> None.None
prescription_events.gross_drug_cost (prescriptiondrugevents.tot_rx_cst_amt) -> NA,NA
